p1,Lp1,race_cat,year_cat
0.29584722643225225,1,All,'13-'14
0.2957461857128423,1,All,'13-'14
0.2956451449934323,1,All,'13-'14
0.29554410427402245,1,All,'13-'14
0.2954430635546125,1,All,'13-'14
0.2953420228352026,1,All,'13-'14
0.29524098211579264,1,All,'13-'14
0.2951399413963828,1,All,'13-'14
0.2950389006769728,1,All,'13-'14
0.29493785995756294,1,All,'13-'14
0.29483681923815297,1,All,'13-'14
0.2947357785187431,1,All,'13-'14
0.29463473779933314,1,All,'13-'14
0.29453369707992316,1,All,'13-'14
0.2944326563605133,1,All,'13-'14
0.29433161564110333,1,All,'13-'14
0.29423057492169347,1,All,'13-'14
0.2941295342022835,1,All,'13-'14
0.29402849348287363,1,All,'13-'14
0.29392745276346366,1,All,'13-'14
0.2938264120440538,1,All,'13-'14
0.2937253713246438,1,All,'13-'14
0.29362433060523396,1,All,'13-'14
0.293523289885824,1,All,'13-'14
0.293422249166414,1,All,'13-'14
0.29332120844700416,1,All,'13-'14
0.2932201677275942,1,All,'13-'14
0.2931191270081843,1,All,'13-'14
0.29301808628877435,1,All,'13-'14
0.2929170455693645,1,All,'13-'14
0.2928160048499545,1,All,'13-'14
0.29271496413054465,1,All,'13-'14
0.2926139234111347,1,All,'13-'14
0.2925128826917248,1,All,'13-'14
0.29241184197231485,1,All,'13-'14
0.2923108012529049,1,All,'13-'14
0.292209760533495,1,All,'13-'14
0.29210871981408504,1,All,'13-'14
0.2920076790946752,1,All,'13-'14
0.2919066383752652,1,All,'13-'14
0.29180559765585534,1,All,'13-'14
0.29170455693644537,1,All,'13-'14
0.2916035162170355,1,All,'13-'14
0.29150247549762554,1,All,'13-'14
0.2914014347782157,1,All,'13-'14
0.2913003940588057,1,All,'13-'14
0.29119935333939573,1,All,'13-'14
0.29109831261998587,1,All,'13-'14
0.2909972719005759,1,All,'13-'14
0.29089623118116603,1,All,'13-'14
0.29079519046175606,1,All,'13-'14
0.2906941497423462,1,All,'13-'14
0.2905931090229362,1,All,'13-'14
0.29049206830352636,1,All,'13-'14
0.2903910275841164,1,All,'13-'14
0.29028998686470653,1,All,'13-'14
0.29018894614529656,1,All,'13-'14
0.2900879054258866,1,All,'13-'14
0.2899868647064767,1,All,'13-'14
0.28988582398706675,1,All,'13-'14
0.2897847832676569,1,All,'13-'14
0.2896837425482469,1,All,'13-'14
0.28958270182883705,1,All,'13-'14
0.2894816611094271,1,All,'13-'14
0.2893806203900172,1,All,'13-'14
0.28927957967060725,1,All,'13-'14
0.2891785389511974,1,All,'13-'14
0.2890774982317874,1,All,'13-'14
0.28897645751237744,1,All,'13-'14
0.2888754167929676,1,All,'13-'14
0.2887743760735576,1,All,'13-'14
0.28867333535414774,1,All,'13-'14
0.28857229463473777,1,All,'13-'14
0.2884712539153279,1,All,'13-'14
0.28837021319591793,1,All,'13-'14
0.2882691724765081,1,All,'13-'14
0.2881681317570981,1,All,'13-'14
0.28806709103768824,1,All,'13-'14
0.28796605031827827,1,All,'13-'14
0.2878650095988683,1,All,'13-'14
0.28776396887945843,1,All,'13-'14
0.28766292816004846,1,All,'13-'14
0.2875618874406386,1,All,'13-'14
0.2874608467212286,1,All,'13-'14
0.28735980600181876,1,All,'13-'14
0.2872587652824088,1,All,'13-'14
0.28715772456299893,1,All,'13-'14
0.28705668384358896,1,All,'13-'14
0.2869556431241791,1,All,'13-'14
0.2868546024047691,1,All,'13-'14
0.28675356168535915,1,All,'13-'14
0.2866525209659493,1,All,'13-'14
0.2865514802465393,1,All,'13-'14
0.28645043952712945,1,All,'13-'14
0.2863493988077195,1,All,'13-'14
0.2862483580883096,1,All,'13-'14
0.28614731736889965,1,All,'13-'14
0.2860462766494898,1,All,'13-'14
0.2859452359300798,1,All,'13-'14
0.28584419521066995,1,All,'13-'14
0.28574315449126,1,All,'13-'14
0.28564211377185,1,All,'13-'14
0.28554107305244014,1,All,'13-'14
0.28544003233303017,1,All,'13-'14
0.2853389916136203,1,All,'13-'14
0.28523795089421033,1,All,'13-'14
0.2851369101748005,1,All,'13-'14
0.2850358694553905,1,All,'13-'14
0.28493482873598064,1,All,'13-'14
0.28483378801657067,1,All,'13-'14
0.2847327472971608,1,All,'13-'14
0.28463170657775083,1,All,'13-'14
0.28453066585834086,1,All,'13-'14
0.284429625138931,1,All,'13-'14
0.284328584419521,1,All,'13-'14
0.28422754370011116,1,All,'13-'14
0.2841265029807012,1,All,'13-'14
0.28402546226129133,1,All,'13-'14
0.28392442154188136,1,All,'13-'14
0.2838233808224715,1,All,'13-'14
0.2837223401030615,1,All,'13-'14
0.28362129938365166,1,All,'13-'14
0.2835202586642417,1,All,'13-'14
0.2834192179448317,1,All,'13-'14
0.28331817722542185,1,All,'13-'14
0.2832171365060119,1,All,'13-'14
0.283116095786602,1,All,'13-'14
0.28301505506719205,1,All,'13-'14
0.2829140143477822,1,All,'13-'14
0.2828129736283722,1,All,'13-'14
0.28271193290896235,1,All,'13-'14
0.2826108921895524,1,All,'13-'14
0.2825098514701425,1,All,'13-'14
0.28240881075073254,1,All,'13-'14
0.28230777003132257,1,All,'13-'14
0.2822067293119127,1,All,'13-'14
0.28210568859250273,1,All,'13-'14
0.2820046478730929,1,All,'13-'14
0.2819036071536829,1,All,'13-'14
0.28180256643427304,1,All,'13-'14
0.28170152571486307,1,All,'13-'14
0.2816004849954532,1,All,'13-'14
0.28149944427604323,1,All,'13-'14
0.28139840355663337,1,All,'13-'14
0.2812973628372234,1,All,'13-'14
0.2811963221178134,1,All,'13-'14
0.28109528139840356,1,All,'13-'14
0.2809942406789936,1,All,'13-'14
0.28089319995958373,1,All,'13-'14
0.28079215924017376,1,All,'13-'14
0.2806911185207639,1,All,'13-'14
0.2805900778013539,1,All,'13-'14
0.28048903708194406,1,All,'13-'14
0.2803879963625341,1,All,'13-'14
0.2802869556431242,1,All,'13-'14
0.28018591492371425,1,All,'13-'14
0.2800848742043043,1,All,'13-'14
0.2799838334848944,1,All,'13-'14
0.27988279276548444,1,All,'13-'14
0.2797817520460746,1,All,'13-'14
0.2796807113266646,1,All,'13-'14
0.27957967060725475,1,All,'13-'14
0.2794786298878448,1,All,'13-'14
0.2793775891684349,1,All,'13-'14
0.27927654844902494,1,All,'13-'14
0.2791755077296151,1,All,'13-'14
0.2790744670102051,1,All,'13-'14
0.27897342629079525,1,All,'13-'14
0.2788723855713853,1,All,'13-'14
0.2787713448519753,1,All,'13-'14
0.27867030413256544,1,All,'13-'14
0.27856926341315547,1,All,'13-'14
0.2784682226937456,1,All,'13-'14
0.27836718197433563,1,All,'13-'14
0.27826614125492577,1,All,'13-'14
0.2781651005355158,1,All,'13-'14
0.27806405981610594,1,All,'13-'14
0.27796301909669596,1,All,'13-'14
0.2778619783772861,1,All,'13-'14
0.27776093765787613,1,All,'13-'14
0.27765989693846616,1,All,'13-'14
0.2775588562190563,1,All,'13-'14
0.2774578154996463,1,All,'13-'14
0.27735677478023646,1,All,'13-'14
0.2772557340608265,1,All,'13-'14
0.2771546933414166,1,All,'13-'14
0.27705365262200665,1,All,'13-'14
0.2769526119025968,1,All,'13-'14
0.2768515711831868,1,All,'13-'14
0.27675053046377696,1,All,'13-'14
0.276649489744367,1,All,'13-'14
0.276548449024957,1,All,'13-'14
0.27644740830554715,1,All,'13-'14
0.2763463675861372,1,All,'13-'14
0.2762453268667273,1,All,'13-'14
0.27614428614731734,1,All,'13-'14
0.2760432454279075,1,All,'13-'14
0.2759422047084975,1,All,'13-'14
0.27584116398908765,1,All,'13-'14
0.2757401232696777,1,All,'13-'14
0.2756390825502678,1,All,'13-'14
0.27553804183085784,1,All,'13-'14
0.27543700111144787,1,All,'13-'14
0.275335960392038,1,All,'13-'14
0.27523491967262803,1,All,'13-'14
0.27513387895321817,1,All,'13-'14
0.2750328382338082,1,All,'13-'14
0.27493179751439834,1,All,'13-'14
0.27483075679498836,1,All,'13-'14
0.2747297160755785,1,All,'13-'14
0.27462867535616853,1,All,'13-'14
0.27452763463675867,1,All,'13-'14
0.2744265939173487,1,All,'13-'14
0.2743255531979387,1,All,'13-'14
0.27422451247852886,1,All,'13-'14
0.2741234717591189,1,All,'13-'14
0.274022431039709,1,All,'13-'14
0.27392139032029905,1,All,'13-'14
0.2738203496008892,1,All,'13-'14
0.2737193088814792,1,All,'13-'14
0.27361826816206936,1,All,'13-'14
0.2735172274426594,1,All,'13-'14
0.2734161867232495,1,All,'13-'14
0.27331514600383955,1,All,'13-'14
0.2732141052844296,1,All,'13-'14
0.2731130645650197,1,All,'13-'14
0.27301202384560974,1,All,'13-'14
0.2729109831261999,1,All,'13-'14
0.2728099424067899,1,All,'13-'14
0.27270890168738005,1,All,'13-'14
0.2726078609679701,1,All,'13-'14
0.2725068202485602,1,All,'13-'14
0.27240577952915024,1,All,'13-'14
0.2723047388097404,1,All,'13-'14
0.2722036980903304,1,All,'13-'14
0.27210265737092043,1,All,'13-'14
0.27200161665151057,1,All,'13-'14
0.2719005759321006,1,All,'13-'14
0.27179953521269073,1,All,'13-'14
0.27169849449328076,1,All,'13-'14
0.2715974537738709,1,All,'13-'14
0.27149641305446093,1,All,'13-'14
0.27139537233505107,1,All,'13-'14
0.2712943316156411,1,All,'13-'14
0.27119329089623123,1,All,'13-'14
0.27109225017682126,1,All,'13-'14
0.2709912094574113,1,All,'13-'14
0.2708901687380014,1,All,'13-'14
0.27078912801859145,1,All,'13-'14
0.2706880872991816,1,All,'13-'14
0.2705870465797716,1,All,'13-'14
0.27048600586036176,1,All,'13-'14
0.2703849651409518,1,All,'13-'14
0.2702839244215419,1,All,'13-'14
0.27018288370213195,1,All,'13-'14
0.2700818429827221,1,All,'13-'14
0.2699808022633121,1,All,'13-'14
0.26987976154390214,1,All,'13-'14
0.2697787208244923,1,All,'13-'14
0.2696776801050823,1,All,'13-'14
0.26957663938567245,1,All,'13-'14
0.2694755986662625,1,All,'13-'14
0.2693745579468526,1,All,'13-'14
0.26927351722744264,1,All,'13-'14
0.2691724765080328,1,All,'13-'14
0.2690714357886228,1,All,'13-'14
0.26897039506921294,1,All,'13-'14
0.26886935434980297,1,All,'13-'14
0.268768313630393,1,All,'13-'14
0.26866727291098313,1,All,'13-'14
0.26856623219157316,1,All,'13-'14
0.2684651914721633,1,All,'13-'14
0.26836415075275333,1,All,'13-'14
0.26826311003334347,1,All,'13-'14
0.2681620693139335,1,All,'13-'14
0.26806102859452363,1,All,'13-'14
0.26795998787511366,1,All,'13-'14
0.2678589471557038,1,All,'13-'14
0.2677579064362938,1,All,'13-'14
0.26765686571688385,1,All,'13-'14
0.267555824997474,1,All,'13-'14
0.267454784278064,1,All,'13-'14
0.26735374355865416,1,All,'13-'14
0.2672527028392442,1,All,'13-'14
0.2671516621198343,1,All,'13-'14
0.26705062140042435,1,All,'13-'14
0.2669495806810145,1,All,'13-'14
0.2668485399616045,1,All,'13-'14
0.26674749924219465,1,All,'13-'14
0.2666464585227847,1,All,'13-'14
0.2665454178033747,1,All,'13-'14
0.26644437708396485,1,All,'13-'14
0.2663433363645549,1,All,'13-'14
0.266242295645145,1,All,'13-'14
0.26614125492573504,1,All,'13-'14
0.2660402142063252,1,All,'13-'14
0.2659391734869152,1,All,'13-'14
0.26583813276750534,1,All,'13-'14
0.26573709204809537,1,All,'13-'14
0.2656360513286855,1,All,'13-'14
0.26553501060927553,1,All,'13-'14
0.26543396988986556,1,All,'13-'14
0.2653329291704557,1,All,'13-'14
0.2652318884510457,1,All,'13-'14
0.26513084773163587,1,All,'13-'14
0.2650298070122259,1,All,'13-'14
0.26492876629281603,1,All,'13-'14
0.26482772557340606,1,All,'13-'14
0.2647266848539962,1,All,'13-'14
0.2646256441345862,1,All,'13-'14
0.26452460341517636,1,All,'13-'14
0.2644235626957664,1,All,'13-'14
0.2643225219763564,1,All,'13-'14
0.26422148125694656,1,All,'13-'14
0.2641204405375366,1,All,'13-'14
0.2640193998181267,1,All,'13-'14
0.26391835909871675,1,All,'13-'14
0.2638173183793069,1,All,'13-'14
0.2637162776598969,1,All,'13-'14
0.26361523694048705,1,All,'13-'14
0.2635141962210771,1,All,'13-'14
0.2634131555016672,1,All,'13-'14
0.26331211478225724,1,All,'13-'14
0.26321107406284727,1,All,'13-'14
0.2631100333434374,1,All,'13-'14
0.26300899262402744,1,All,'13-'14
0.2629079519046176,1,All,'13-'14
0.2628069111852076,1,All,'13-'14
0.26270587046579774,1,All,'13-'14
0.26260482974638777,1,All,'13-'14
0.2625037890269779,1,All,'13-'14
0.26240274830756793,1,All,'13-'14
0.2623017075881581,1,All,'13-'14
0.2622006668687481,1,All,'13-'14
0.26209962614933824,1,All,'13-'14
0.26199858542992827,1,All,'13-'14
0.2618975447105183,1,All,'13-'14
0.26179650399110843,1,All,'13-'14
0.26169546327169846,1,All,'13-'14
0.2615944225522886,1,All,'13-'14
0.2614933818328786,1,All,'13-'14
0.26139234111346876,1,All,'13-'14
0.2612913003940588,1,All,'13-'14
0.26119025967464893,1,All,'13-'14
0.26108921895523896,1,All,'13-'14
0.2609881782358291,1,All,'13-'14
0.2608871375164191,1,All,'13-'14
0.26078609679700915,1,All,'13-'14
0.2606850560775993,1,All,'13-'14
0.2605840153581893,1,All,'13-'14
0.26048297463877945,1,All,'13-'14
0.2603819339193695,1,All,'13-'14
0.2602808931999596,1,All,'13-'14
0.26017985248054964,1,All,'13-'14
0.2600788117611398,1,All,'13-'14
0.2599777710417298,1,All,'13-'14
0.25987673032231995,1,All,'13-'14
0.25977568960291,1,All,'13-'14
0.2596746488835,1,All,'13-'14
0.25957360816409014,1,All,'13-'14
0.25947256744468017,1,All,'13-'14
0.2593715267252703,1,All,'13-'14
0.25927048600586033,1,All,'13-'14
0.2591694452864505,1,All,'13-'14
0.2590684045670405,1,All,'13-'14
0.25896736384763064,1,All,'13-'14
0.25886632312822067,1,All,'13-'14
0.2587652824088108,1,All,'13-'14
0.25866424168940083,1,All,'13-'14
0.25856320096999086,1,All,'13-'14
0.258462160250581,1,All,'13-'14
0.258361119531171,1,All,'13-'14
0.25826007881176116,1,All,'13-'14
0.2581590380923512,1,All,'13-'14
0.25805799737294133,1,All,'13-'14
0.25795695665353136,1,All,'13-'14
0.2578559159341215,1,All,'13-'14
0.2577548752147115,1,All,'13-'14
0.25765383449530166,1,All,'13-'14
0.2575527937758917,1,All,'13-'14
0.2574517530564817,1,All,'13-'14
0.25735071233707185,1,All,'13-'14
0.2572496716176619,1,All,'13-'14
0.257148630898252,1,All,'13-'14
0.25704759017884204,1,All,'13-'14
0.2569465494594322,1,All,'13-'14
0.2568455087400222,1,All,'13-'14
0.25674446802061235,1,All,'13-'14
0.2566434273012024,1,All,'13-'14
0.2565423865817925,1,All,'13-'14
0.25644134586238254,1,All,'13-'14
0.25634030514297257,1,All,'13-'14
0.2562392644235627,1,All,'13-'14
0.25613822370415273,1,All,'13-'14
0.2560371829847429,1,All,'13-'14
0.2559361422653329,1,All,'13-'14
0.25583510154592304,1,All,'13-'14
0.25573406082651307,1,All,'13-'14
0.2556330201071032,1,All,'13-'14
0.25553197938769323,1,All,'13-'14
0.25543093866828337,1,All,'13-'14
0.2553298979488734,1,All,'13-'14
0.2552288572294634,1,All,'13-'14
0.25512781651005356,1,All,'13-'14
0.2550267757906436,1,All,'13-'14
0.25492573507123373,1,All,'13-'14
0.25482469435182376,1,All,'13-'14
0.2547236536324139,1,All,'13-'14
0.2546226129130039,1,All,'13-'14
0.25452157219359406,1,All,'13-'14
0.2544205314741841,1,All,'13-'14
0.2543194907547742,1,All,'13-'14
0.25421845003536425,1,All,'13-'14
0.2541174093159543,1,All,'13-'14
0.2540163685965444,1,All,'13-'14
0.25391532787713444,1,All,'13-'14
0.2538142871577246,1,All,'13-'14
0.2537132464383146,1,All,'13-'14
0.25361220571890475,1,All,'13-'14
0.2535111649994948,1,All,'13-'14
0.2534101242800849,1,All,'13-'14
0.25330908356067494,1,All,'13-'14
0.2532080428412651,1,All,'13-'14
0.2531070021218551,1,All,'13-'14
0.25300596140244513,1,All,'13-'14
0.2529049206830353,1,All,'13-'14
0.2528038799636253,1,All,'13-'14
0.25270283924421544,1,All,'13-'14
0.25260179852480547,1,All,'13-'14
0.2525007578053956,1,All,'13-'14
0.25239971708598563,1,All,'13-'14
0.25229867636657577,1,All,'13-'14
0.2521976356471658,1,All,'13-'14
0.25209659492775593,1,All,'13-'14
0.25199555420834596,1,All,'13-'14
0.251894513488936,1,All,'13-'14
0.25179347276952613,1,All,'13-'14
0.25169243205011615,1,All,'13-'14
0.2515913913307063,1,All,'13-'14
0.2514903506112963,1,All,'13-'14
0.25138930989188646,1,All,'13-'14
0.2512882691724765,1,All,'13-'14
0.2511872284530666,1,All,'13-'14
0.25108618773365665,1,All,'13-'14
0.2509851470142468,1,All,'13-'14
0.2508841062948368,1,All,'13-'14
0.25078306557542684,1,All,'13-'14
0.250682024856017,1,All,'13-'14
0.250580984136607,1,All,'13-'14
0.25047994341719715,1,All,'13-'14
0.2503789026977872,1,All,'13-'14
0.2502778619783773,1,All,'13-'14
0.25017682125896734,1,All,'13-'14
0.2500757805395575,1,All,'13-'14
0.2499747398201475,1,All,'13-'14
0.24987369910073765,1,All,'13-'14
0.24977265838132767,1,All,'13-'14
0.2496716176619177,1,All,'13-'14
0.24957057694250784,1,All,'13-'14
0.24946953622309787,1,All,'13-'14
0.249368495503688,1,All,'13-'14
0.24926745478427803,1,All,'13-'14
0.24916641406486817,1,All,'13-'14
0.2490653733454582,1,All,'13-'14
0.24896433262604833,1,All,'13-'14
0.24886329190663836,1,All,'13-'14
0.2487622511872285,1,All,'13-'14
0.24866121046781853,1,All,'13-'14
0.24856016974840855,1,All,'13-'14
0.2484591290289987,1,All,'13-'14
0.24835808830958872,1,All,'13-'14
0.24825704759017886,1,All,'13-'14
0.24815600687076889,1,All,'13-'14
0.24805496615135902,1,All,'13-'14
0.24795392543194905,1,All,'13-'14
0.2478528847125392,1,All,'13-'14
0.24775184399312922,1,All,'13-'14
0.24765080327371936,1,All,'13-'14
0.24754976255430938,1,All,'13-'14
0.2474487218348994,1,All,'13-'14
0.24734768111548955,1,All,'13-'14
0.24724664039607958,1,All,'13-'14
0.24714559967666971,1,All,'13-'14
0.24704455895725974,1,All,'13-'14
0.24694351823784988,1,All,'13-'14
0.2468424775184399,1,All,'13-'14
0.24674143679903005,1,All,'13-'14
0.24664039607962007,1,All,'13-'14
0.2465393553602102,1,All,'13-'14
0.24643831464080024,1,All,'13-'14
0.24633727392139027,1,All,'13-'14
0.2462362332019804,1,All,'13-'14
0.24613519248257043,1,All,'13-'14
0.24603415176316057,1,All,'13-'14
0.2459331110437506,1,All,'13-'14
0.24583207032434073,1,All,'13-'14
0.24573102960493076,1,All,'13-'14
0.2456299888855209,1,All,'13-'14
0.24552894816611093,1,All,'13-'14
0.24542790744670107,1,All,'13-'14
0.2453268667272911,1,All,'13-'14
0.24522582600788123,1,All,'13-'14
0.24512478528847126,1,All,'13-'14
0.24502374456906129,1,All,'13-'14
0.24492270384965142,1,All,'13-'14
0.24482166313024145,1,All,'13-'14
0.2447206224108316,1,All,'13-'14
0.24461958169142162,1,All,'13-'14
0.24451854097201176,1,All,'13-'14
0.24441750025260178,1,All,'13-'14
0.24431645953319192,1,All,'13-'14
0.24421541881378195,1,All,'13-'14
0.2441143780943721,1,All,'13-'14
0.2440133373749621,1,All,'13-'14
0.24391229665555214,1,All,'13-'14
0.24381125593614228,1,All,'13-'14
0.2437102152167323,1,All,'13-'14
0.24360917449732244,1,All,'13-'14
0.24350813377791247,1,All,'13-'14
0.2434070930585026,1,All,'13-'14
0.24330605233909264,1,All,'13-'14
0.24320501161968278,1,All,'13-'14
0.2431039709002728,1,All,'13-'14
0.24300293018086294,1,All,'13-'14
0.24290188946145297,1,All,'13-'14
0.242800848742043,1,All,'13-'14
0.24269980802263313,1,All,'13-'14
0.24259876730322316,1,All,'13-'14
0.2424977265838133,1,All,'13-'14
0.24239668586440333,1,All,'13-'14
0.24229564514499347,1,All,'13-'14
0.2421946044255835,1,All,'13-'14
0.24209356370617363,1,All,'13-'14
0.24199252298676366,1,All,'13-'14
0.2418914822673538,1,All,'13-'14
0.24179044154794382,1,All,'13-'14
0.24168940082853385,1,All,'13-'14
0.241588360109124,1,All,'13-'14
0.24148731938971402,1,All,'13-'14
0.24138627867030416,1,All,'13-'14
0.24128523795089418,1,All,'13-'14
0.24118419723148432,1,All,'13-'14
0.24108315651207435,1,All,'13-'14
0.2409821157926645,1,All,'13-'14
0.2408810750732545,1,All,'13-'14
0.24078003435384465,1,All,'13-'14
0.24067899363443468,1,All,'13-'14
0.2405779529150247,1,All,'13-'14
0.24047691219561484,1,All,'13-'14
0.24037587147620487,1,All,'13-'14
0.240274830756795,1,All,'13-'14
0.24017379003738504,1,All,'13-'14
0.24007274931797518,1,All,'13-'14
0.2399717085985652,1,All,'13-'14
0.23987066787915534,1,All,'13-'14
0.23976962715974537,1,All,'13-'14
0.2396685864403355,1,All,'13-'14
0.23956754572092553,1,All,'13-'14
0.23946650500151556,1,All,'13-'14
0.2393654642821057,1,All,'13-'14
0.23926442356269573,1,All,'13-'14
0.23916338284328587,1,All,'13-'14
0.2390623421238759,1,All,'13-'14
0.23896130140446603,1,All,'13-'14
0.23886026068505606,1,All,'13-'14
0.2387592199656462,1,All,'13-'14
0.23865817924623622,1,All,'13-'14
0.23855713852682636,1,All,'13-'14
0.2384560978074164,1,All,'13-'14
0.23835505708800642,1,All,'13-'14
0.23825401636859656,1,All,'13-'14
0.23815297564918658,1,All,'13-'14
0.23805193492977672,1,All,'13-'14
0.23795089421036675,1,All,'13-'14
0.2378498534909569,1,All,'13-'14
0.2377488127715469,1,All,'13-'14
0.23764777205213705,1,All,'13-'14
0.23754673133272708,1,All,'13-'14
0.23744569061331722,1,All,'13-'14
0.23734464989390724,1,All,'13-'14
0.23724360917449727,1,All,'13-'14
0.2371425684550874,1,All,'13-'14
0.23704152773567744,1,All,'13-'14
0.23694048701626758,1,All,'13-'14
0.2368394462968576,1,All,'13-'14
0.23673840557744774,1,All,'13-'14
0.23663736485803777,1,All,'13-'14
0.2365363241386279,1,All,'13-'14
0.23643528341921793,1,All,'13-'14
0.23633424269980807,1,All,'13-'14
0.2362332019803981,1,All,'13-'14
0.23613216126098813,1,All,'13-'14
0.23603112054157827,1,All,'13-'14
0.2359300798221683,1,All,'13-'14
0.23582903910275843,1,All,'13-'14
0.23572799838334846,1,All,'13-'14
0.2356269576639386,1,All,'13-'14
0.23552591694452862,1,All,'13-'14
0.23542487622511876,1,All,'13-'14
0.2353238355057088,1,All,'13-'14
0.23522279478629893,1,All,'13-'14
0.23512175406688895,1,All,'13-'14
0.23502071334747898,1,All,'13-'14
0.23491967262806912,1,All,'13-'14
0.23481863190865915,1,All,'13-'14
0.23471759118924929,1,All,'13-'14
0.2346165504698393,1,All,'13-'14
0.23451550975042945,1,All,'13-'14
0.23441446903101948,1,All,'13-'14
0.23431342831160962,1,All,'13-'14
0.23421238759219964,1,All,'13-'14
0.23411134687278978,1,All,'13-'14
0.2340103061533798,1,All,'13-'14
0.23390926543396984,1,All,'13-'14
0.23380822471455998,1,All,'13-'14
0.23370718399515,1,All,'13-'14
0.23360614327574014,1,All,'13-'14
0.23350510255633017,1,All,'13-'14
0.2334040618369203,1,All,'13-'14
0.23330302111751033,1,All,'13-'14
0.23320198039810047,1,All,'13-'14
0.2331009396786905,1,All,'13-'14
0.23299989895928064,1,All,'13-'14
0.23289885823987067,1,All,'13-'14
0.2327978175204607,1,All,'13-'14
0.23269677680105083,1,All,'13-'14
0.23259573608164086,1,All,'13-'14
0.232494695362231,1,All,'13-'14
0.23239365464282102,1,All,'13-'14
0.23229261392341116,1,All,'13-'14
0.2321915732040012,1,All,'13-'14
0.23209053248459133,1,All,'13-'14
0.23198949176518135,1,All,'13-'14
0.2318884510457715,1,All,'13-'14
0.23178741032636152,1,All,'13-'14
0.23168636960695155,1,All,'13-'14
0.23158532888754169,1,All,'13-'14
0.2314842881681317,1,All,'13-'14
0.23138324744872185,1,All,'13-'14
0.23128220672931188,1,All,'13-'14
0.23118116600990202,1,All,'13-'14
0.23108012529049204,1,All,'13-'14
0.23097908457108218,1,All,'13-'14
0.2308780438516722,1,All,'13-'14
0.23077700313226235,1,All,'13-'14
0.23067596241285238,1,All,'13-'14
0.2305749216934424,1,All,'13-'14
0.23047388097403254,1,All,'13-'14
0.23037284025462257,1,All,'13-'14
0.2302717995352127,1,All,'13-'14
0.23017075881580273,1,All,'13-'14
0.23006971809639287,1,All,'13-'14
0.2299686773769829,1,All,'13-'14
0.22986763665757304,1,All,'13-'14
0.22976659593816307,1,All,'13-'14
0.2296655552187532,1,All,'13-'14
0.22956451449934323,1,All,'13-'14
0.22946347377993326,1,All,'13-'14
0.2293624330605234,1,All,'13-'14
0.22926139234111342,1,All,'13-'14
0.22916035162170356,1,All,'13-'14
0.2290593109022936,1,All,'13-'14
0.22895827018288373,1,All,'13-'14
0.22885722946347375,1,All,'13-'14
0.2287561887440639,1,All,'13-'14
0.22865514802465392,1,All,'13-'14
0.22855410730524406,1,All,'13-'14
0.22845306658583409,1,All,'13-'14
0.22835202586642422,1,All,'13-'14
0.22825098514701425,1,All,'13-'14
0.22814994442760428,1,All,'13-'14
0.22804890370819442,1,All,'13-'14
0.22794786298878444,1,All,'13-'14
0.22784682226937458,1,All,'13-'14
0.2277457815499646,1,All,'13-'14
0.22764474083055475,1,All,'13-'14
0.22754370011114478,1,All,'13-'14
0.2274426593917349,1,All,'13-'14
0.22734161867232494,1,All,'13-'14
0.22724057795291508,1,All,'13-'14
0.2271395372335051,1,All,'13-'14
0.22703849651409513,1,All,'13-'14
0.22693745579468527,1,All,'13-'14
0.2268364150752753,1,All,'13-'14
0.22673537435586544,1,All,'13-'14
0.22663433363645547,1,All,'13-'14
0.2265332929170456,1,All,'13-'14
0.22643225219763563,1,All,'13-'14
0.22633121147822577,1,All,'13-'14
0.2262301707588158,1,All,'13-'14
0.22612913003940593,1,All,'13-'14
0.22602808931999596,1,All,'13-'14
0.225927048600586,1,All,'13-'14
0.22582600788117613,1,All,'13-'14
0.22572496716176615,1,All,'13-'14
0.2256239264423563,1,All,'13-'14
0.22552288572294632,1,All,'13-'14
0.22542184500353646,1,All,'13-'14
0.22532080428412649,1,All,'13-'14
0.22521976356471662,1,All,'13-'14
0.22511872284530665,1,All,'13-'14
0.2250176821258968,1,All,'13-'14
0.22491664140648682,1,All,'13-'14
0.22481560068707684,1,All,'13-'14
0.22471455996766698,1,All,'13-'14
0.224613519248257,1,All,'13-'14
0.22451247852884715,1,All,'13-'14
0.22441143780943718,1,All,'13-'14
0.2243103970900273,1,All,'13-'14
0.22420935637061734,1,All,'13-'14
0.22410831565120748,1,All,'13-'14
0.2240072749317975,1,All,'13-'14
0.22390623421238764,1,All,'13-'14
0.22380519349297767,1,All,'13-'14
0.2237041527735677,1,All,'13-'14
0.22360311205415784,1,All,'13-'14
0.22350207133474786,1,All,'13-'14
0.223401030615338,1,All,'13-'14
0.22329998989592803,1,All,'13-'14
0.22319894917651817,1,All,'13-'14
0.2230979084571082,1,All,'13-'14
0.22299686773769833,1,All,'13-'14
0.22289582701828836,1,All,'13-'14
0.2227947862988785,1,All,'13-'14
0.22269374557946853,1,All,'13-'14
0.22259270486005855,1,All,'13-'14
0.2224916641406487,1,All,'13-'14
0.22239062342123872,1,All,'13-'14
0.22228958270182886,1,All,'13-'14
0.22218854198241889,1,All,'13-'14
0.22208750126300902,1,All,'13-'14
0.22198646054359905,1,All,'13-'14
0.2218854198241892,1,All,'13-'14
0.22178437910477922,1,All,'13-'14
0.22168333838536936,1,All,'13-'14
0.22158229766595938,1,All,'13-'14
0.2214812569465494,1,All,'13-'14
